node_id,video_id,title,views,likes,comments,timestamp,category_id,category_name,source_type
0,rpF7dBUR1FE,쌩판 처음 보는 200 아비터 러쉬를 보자마자 이성을 잃어버린 상대ㅋㅋㅋㅋ,131020,1576,141,1746890160,20,Gaming,게임인기
1,wgNGJJX5EaU,상대가 땅을 밟지도 못하는 역대급 웃음벨 그라가스,168891,944,112,1746890160,20,Gaming,게임인기
2,pLnBXEuRjbE,매일 입이 터질락말락 | 먹방브이로그 | 시호쿠키 초콜릿 마시멜로우 젤리 두끼 짜장면 크리미 등 운동도 안하고 먹은 나날들..,6753,119,26,1746890161,22,Unknown,키워드:먹방
3,N-_8Thba6V4,봄동비빔밥 ★ 제육볶음 & 된장찌개 먹방! Bomdong Bibimbap! Stir-fried Pork & Soybean Paste Stew,12148,0,7,1746890161,24,Unknown,키워드:먹방
4,bdaQQ26Ogz4,LIVE【학원마스】하츠보시 커뮤 최종장 피날레 업데이트(25.05.09),90,6,1,1746890162,20,Gaming,키워드:학원
5,mRLoGYZ-yzA,[원도어 브이로그] 보넥도 비공굿 5n어치 발주하고 ㄹㅈㄷ 포장 노동 | 보이넥스트도어 | 보넥도 | 포카 | 포카정리 | 덕질로그 | 멍프 |,375,28,5,1746890163,22,Unknown,키워드:브이로그
6,1rsm9MuS4i4,"플2 37랭크 [ 거리의악마,사이퍼,벡소테크 ]",6,1,4,1746890164,20,Gaming,키워드:테크
7,PnNjj22cPrU,"[시공테크 주가전망] 💥단독💥 한덕수 재선출, 국힘은 결국 김문수를 손절했다?! 최종후보 가능성이 유력한 상황, 다음주 월요일 상한가는 따논 당상?",168,13,0,1746890164,22,Unknown,키워드:테크
8,FwkjnygLDf4,#초신성의 웅비 #신성델타테크 인생주식 #아이씨티케이 #시지메드텍 #CJ ENM # 넥슨게임즈 #아센디오 #다보링크 #이수스페셜티 #레이크머티리얼 #씨아이에스 #바른손 #KG모빌,2175,162,0,1746890164,24,Unknown,키워드:테크
9,bI6mb4YRcXc,빅테크의 시대는 끝났다. 경제 위기 속 비트코인 쓸어담는 국가들의 행방은?,2811,319,11,1746890164,27,Unknown,키워드:테크
10,nJJm6NxGGdU,"(해외반응) 한국은 진짜, 진짜 무서운 국가, 한국 강할 수 밖에 없다. 공영방송국 영상에 전세계 충격.. 외국인반응 일본반응 외국반응 세계반응",15,2,0,1746890165,22,Unknown,키워드:해외반응
11,4Urc9zfxMI0,[중국반응] 영화 같은 실화가 끊이지 않는 최근 중국의 사건사고들 | 휴튜브TV,48158,551,32,1746890165,24,Unknown,키워드:해외반응
12,ubb-VH1rczA,"""미국인들 대동단결ㅋㅋㅋ"" 캣츠아이 Gnarly 해외반응 & 가사해석 | KATSEYE",9167,304,46,1746890165,24,Unknown,키워드:해외반응
13,cNiOhh9EXnc,"한국 애니 끝나고 미국 극장에 눈물바다 펼쳐졌다, 美관객들 기립박수, ‘킹오브킹스’에 울었다! 킹오브킹스 해외반응, 킹오브킹스 실제외국반응",17835,500,41,1746890165,24,Unknown,키워드:해외반응
14,gGGk5medv0I,“한글이 왜 훌륭한지 알아요?” 초대형 한글열풍에 경악한 해외반응,22045,958,24,1746890165,25,News & Politics,키워드:해외반응
15,esjpIZHqHBE,"""대체 너네가 왜 난리가 난거야?"" 방영된지 10년도 더 지난 한국 드라마, 외국인들이 시즌2 내놓으라 난리난 이유 I 해외반응 한류",16275,340,20,1746890165,25,News & Politics,키워드:해외반응
16,MMWcWUS4XFg,진격거 3기 3화 part 2/2 해외반응 어려운 왕정 스토리 복잡하다.. #애니 #진격거 #진격의거인,31,0,0,1746890165,1,Unknown,키워드:해외반응
17,dvah7L_tXkw,아이오닉9 해외 반응 댓글 같이보기 #자동차 #현대 #아이오닉 #아이오닉9 #전기차,60,4,1,1746890165,2,Unknown,키워드:해외반응
18,3DKtSKhYSNI,[해외반응] 입으로 모든 악기 소리를 낸다고? 믿지 못하는 해외 유튜버들 모음 | 비트펠라하우스 Candy thief,174890,3125,160,1746890165,24,Unknown,키워드:해외반응
19,whOCVcl7twI,"[시공테크 주가전망] *긴급* 시간외 '급등', N자형 상승 파동 본격 시작!! 한덕수 대선후보 '교체'. 월요일 '쩜상'도 가능한 재료 터졌습니다!",109,9,0,1746900005,27,Unknown,키워드:테크
20,4rdDFL4MlWs,"[신성델타테크 주가전망] 특허등록 임박!""이 때"" 무조건 터진다! 2차전지,로봇 수혜까지! ""이 가격"" 전재산 몰빵💥#신성델타테크분석 #신성델타테크주가 #신성델타테크목표가",489,49,1,1746900005,26,Unknown,키워드:테크
21,br6LH1PvoBY,#신성델타테크 ] 속보 5월12일 대비 주말 영상 LK-99 유럽 승인 준비하세요 일본특허청 터질때 됐다! #신성델타테크주가전망 #신성델타테크주가 #신성델타테크목표가,266,29,5,1746900005,26,Unknown,키워드:테크
22,PdX6xcCJYAA,맛 · 영양 딱 맞게…노년 건강 돕는 '푸드 테크' / SBS,1675,12,4,1746900005,25,News & Politics,키워드:테크
23,sxnnqrmpkk4,"[한덕수 관련주(시공테크, 대한제당, 아이스크림에듀) 주가 전망] 한덕수 대선 후보 확정!!! 월요일 쩜상 갑니다 !! 주주님들 축하드립니다 ! 앞으로의 대응 꼭 시청하세요",777,22,0,1746900005,27,Unknown,키워드:테크
24,I2KLtL8SvvQ,[신성델타테크] [속보] 5월 10일 주말 '특별영상'!! 아직 제대로 시작도 안했습니다!! 무조건 이 가격까지 올라갑니다!! 이 영상은 꼭 보세요!! #박부장,180,25,0,1746900005,28,Unknown,키워드:테크
25,sapfpSH0UUI,"[한덕수 관련주(시공테크, 대한제당, 아이스크림에듀) 주가 전망] 국민의힘 대선후보 확정 시간외 폭등! 월요일 무조건 이렇게 하세요 이번 타점 놓치면 기회없습니다",313,15,0,1746900005,27,Unknown,키워드:테크
26,PIDaB4ENfz8,[신성델타테크 주가전망] 정부지원까지 터지며 올라갈 신성만의 역대급 장점!절대 놓치지 마라! 지금이 저점구간! 반드시 터진다💥#신성델타테크분석 #신성델타테크주가 #신성델타테크목표가,283,29,0,1746900005,26,Unknown,키워드:테크
27,MNyR0Sl4mmI,신성델타테크 나는 분명히 분할매수를 했는데 계속 손실이 난다구요?? 이것 고치면 평단이 달라집니다 #신성델타테크2차전지 #신성델타테크목표가 #신성델타테크2차전지 #신성델타테크주가,505,4,0,1746900005,27,Unknown,키워드:테크
28,qi6JX0pS0cs,[시공테크 대한제당 주가전망]긴급속보! 단독! 국민의힘 대선 후보 전격 교체! 대형호재! 12일 폭등! 상한가 예고! 이렇게 대응하세요! 00원까지 간다!,1983,167,0,1746900005,27,Unknown,키워드:테크
29,klQrobUOlNw,이제 내 맘대로 해도되지? (( 지지고볶는여행 11회 )),4309,72,64,1746900007,22,Unknown,키워드:여행
30,5fsrO7MqYO8,[지지고볶는여행] 영수에게 오더했다는 희대의 망언을 하는 영숙의 뻔뻔함 - 11화 리뷰,4638,55,23,1746900007,22,Unknown,키워드:여행
31,9D7MTXTqgGo,강릉이야기tv #일출 #25.05.10 #온기 #임영웅 #일출로세계여행 #강릉일출 #강릉여행 #일출이좋다 #일출시간5:20 #kpop #shorts,1571,5,0,1746900007,22,Unknown,키워드:여행
32,KDJMgCPiOSw,단돈 8만원 크루즈타고 물가가 미쳤다는 울릉도 여행,52506,2180,302,1746900007,19,Unknown,키워드:여행
33,3mRpDoB7AT8,경희체력학원 1관 PST 경찰순환식체력 #경찰 #경찰체력 #노량진체력학원 #경시생 #경찰청 #경찰관 #경찰헌법 #경찰국 #경찰모드 #순환식체력 #pst #경찰대편입 #경찰대 #경시,750,1,1,1746900008,22,Unknown,키워드:학원
34,uigC8tnQANY,[시골먹방] 지장리 중식셰프 셋째가 요리한 추억의 중국집 옛날 볶음밥 먹방 [Chinese restaurant fried rice]MUKBANG,33198,2209,221,1746900008,24,Unknown,키워드:먹방
35,8kA6SfKVYDg,안산 초지동 4층 학원 상가 매매 배후세대 풍부한 교육특화 매물,641,0,1,1746900008,26,Unknown,키워드:학원
36,MI1kDG4Dx2o,POPUP | Missy Elliott - JOY | 댄스플래닛 | 검단신도시댄스학원 | 검단댄스학원 | 당하동댄스학원 | 마전댄스학원 | 걸스힙합,38,2,0,1746900008,24,Unknown,키워드:학원
37,JWHmcgeSkG0,경희체력학원 1관 PST 경찰순환식체력 #경찰 #경찰체력 #경찰순환식체력 #순환식체력 #pst #경찰청 #경찰국 #경찰헌법 #경찰모드 #경찰행정학과 #경찰대편입 #경찰대 #경찰간부,892,2,1,1746900008,22,Unknown,키워드:학원
38,JcGvZI5y37o,"안양키즈댄스학원 / NCT, AESPA - ZOO / 키즈댄스B반",20,2,0,1746900008,24,Unknown,키워드:학원
39,GviuMGMxeos,[동탄댄스학원] 동탄센터댄스 | BEBE - STAYC | COVER BY SOYEON,26,2,0,1746900008,22,Unknown,키워드:학원
40,tfAMQ_GYh08,Jennie - Like Jennie l  제리Tㅣ 왕십리댄스학원,48,3,0,1746900008,22,Unknown,키워드:학원
41,qowDzOx04BY,청주 뉴욕실용음악학원 - 신호송 (아이유 - 너의 의미 Drum Cover),12,3,0,1746900008,10,Music,키워드:학원
42,SRQ_4hsBhTA,"이지영-시작-가호 (Gaho)-일산드럼학원,화정드럼학원,동수원드럼학원,SA실용음악학원,드럼악보드럼탭,드럼레슨",4,0,0,1746900008,10,Music,키워드:학원
43,fWWfBIw7_Qo,대규모 축제를 나혼자 관리하는 극한 알바.. 제발 살려줘 ㅋㅋㅠ,168815,7272,703,1746900361,20,Gaming,게임인기
44,ukVjF4L6MG4,잠자는 고두막 전사들이여 일어나라! [클래시로얄] [June],111475,1810,196,1746900361,20,Gaming,게임인기
45,bimKjJk4VwY,DRX vs PRX - VCT 퍼시픽 - 스테이지1 - 플레이오프 - 5일차,260359,2176,42,1746900361,20,Gaming,게임인기
46,s1nnJdcCaUY,하위티어의 맛,793393,6310,691,1746900361,20,Gaming,게임인기
47,H5aqdFpq-Pk,최진혁 배우님 오셨다! 본캐 폭풍현질 개떡상ㅋㅋㅋㅋ,155880,1191,209,1746900361,20,Gaming,게임인기
48,omZITA4PrOM,"로스트아크 O육완자 사태, 푸줏간 잘못은 없나",408636,6332,3206,1746900361,20,Gaming,게임인기
49,6IY8Qazq6sI,카페음악 노래모음 ☕7080 카페음악모음☕ 중년의 마음을 달래주는 커피음악,1264,238,6,1746900363,22,Unknown,키워드:카페
50,OBGP9_lrg18,한사람 양희은 제이해밀 #시실리라이브카페 #라이브음악방송 #제이해밀tv #제이해밀 #통기타라이브 #통기타반주 #통기타 #양희은  #한사람,1005,0,0,1746900363,10,Music,키워드:카페
51,FGGiZ1BfjlE,#이찬원#카페에서#팔공산대형카페,1012,14,0,1746900363,22,Unknown,키워드:카페
52,-GrVR_lXdFg,"[김종배의 시선집중] 꼬리 무는 교내 강력사건... 학교, 왜 분풀이 공간이 됐나? with 전상진 서강대 교수, 장윤미 변호사, MC장원",34415,1236,25,1746900364,25,News & Politics,키워드:학교
53,yv0r70MHXl0,[250509] 성균관대학교(인문사회과학캠퍼스)/잔나비 JANNABI,3622,199,23,1746900364,24,Unknown,키워드:학교
54,mXiEkV6IUoU,250509 성균관대학교 인문사회과학캠퍼스 축제🌏,5495,466,38,1746900364,10,Music,키워드:학교
55,71NobKlLbgA,"[공모주] 로킷헬스케어, 원일 & 오가노이드의 덕을 보려나 / 수익 가능성 따져보기 / 기대 주가는?",6625,434,16,1746900365,22,Unknown,키워드:헬스
56,Bdg6QDH8sFA,메이플랜드 [헬스] 106크루 망용둥띱자리 체험 사냥하실분,1893,7,0,1746900365,20,Gaming,키워드:헬스
57,J6fwtzXXKQc,"52주 신고가 대장은? 조선·방산 한몸, K-뷰티! 美·中, 스위스 협상 포인트? | 김종철 | 국고처 05/10",2604,180,0,1746900366,25,News & Politics,키워드:뷰티
58,X5sWKoxEOQI,누가 워크돌 MC를 먹었을까?,756645,17578,3585,1746921603,24,Unknown,전체인기
59,p3sBBpwpRBw,"""어? 이 목소리?"" 같이 배그하던 듀오의 정체...알고보니 유명 유튜버였습니다;",232061,6269,498,1746921604,20,Gaming,게임인기
60,wVrOfkZzuF4,슈뻘맨 전설 못가면 번지점프 해야한다고!? 근데 영식이형만 전설!?,66659,2901,290,1746921604,24,Unknown,게임인기
61,1KU_hdtIXkM,드디어 등장해버린 신화 총들!!?!? 근데 너는 왜 신화냐..?????? 저건 좀 이상한ㄷ.. (로블록스) - 라이벌,61735,478,56,1746921604,20,Gaming,게임인기
62,bKekOpGqXXQ,헤엄쳐서 가라,163931,1100,105,1746921604,20,Gaming,게임인기
63,f7Tl47Qw8r8,테크유튜버 팔협지 저격합니다,175736,1214,173,1746921604,20,Gaming,게임인기
64,vdHGnNaomac,롤 전프로들은 참을 수 없는 섭외 방법,353468,1740,244,1746921604,20,Gaming,게임인기
65,vDB27K6ggcI,내 선물은 내가 챙겨🥳🎁 | 2R T1 vs DRX│2025 LCK | 울챔스 하이라이트,240595,3360,256,1746921604,20,Gaming,게임인기
66,N3kkvWPqV98,평학님 더블점프 타워에 💡몰래 직접만든 트롤 아이템💡 을 추가한다면?,87004,1251,135,1746921604,20,Gaming,게임인기
67,kToERJ90IoM,원딜은 바루스처럼,408529,2596,371,1746921604,20,Gaming,게임인기
68,b4jhFVUBm6g,"조희대, 학교 간다/독썰다이제스트 459화",3058,626,17,1746921605,25,News & Politics,키워드:학교
69,-9YIB3pRb64,"학교 스타 되는 법? 김기수 개강 메이크업, 실제 샵에서 받은 리얼 후기🖤",2211,21,16,1746921605,22,Unknown,키워드:학교
70,B8FvnGZiaNc,[지구촌학교/크리에이터] 동아리 탐방편,95,5,10,1746921605,22,Unknown,키워드:학교
71,-FKEGR1NeXg,＂강의 안 들어와서 걱정했었어＂학교에서 마주친 신슬기에게 인사하는 윤박 [독수리 5형제를 부탁해!] | KBS 250510 방송,6194,118,7,1746921605,24,Unknown,키워드:학교
72,HCdiig-115g,몽몽의 학교 썰  #로블록스 #로블계 #게임 #몽몽 #학교 #학교체육 #현장체험학습 #썰,208,2,5,1746921605,22,Unknown,키워드:학교
73,ZaQXwEtvWAg,학교타워! 떡상돼라 ㅠㅠ #구독부탁합니다 #좋아요댓글  #로블록스 #로블계를_지키자 #roblox #추천떠라 #추천추천추천추천추천추천추천추천추천추천 #알고리즘,315,2,0,1746921605,22,Unknown,키워드:학교
74,A2V5pCWT6TQ,서일농원에서.... #여행 #임영웅 #임영웅아버지와딸 #아버지와딸 #공감넷 #서일농원 #안성시,482,9,2,1746921606,19,Unknown,키워드:여행
75,a0rzAKRZkFw,파워 E가 혼자 멕시코 여행가면 생기는 일,1325,6,1,1746921606,22,Unknown,키워드:여행
76,7a6s4mGdgjw,부산 기장 동암방파제 오늘 낚시 불가 #허동환 #바다 #방파제 #여행 #낚시 #fishing,1197,8,0,1746921606,17,Unknown,키워드:여행
77,xevOXjkaZ0k,1위? 이런 느낌이구나..한화 11연승_코디폰세9K _ 16안타맹타 한화는멈추지않는다 #한화이글스 #한화경기리뷰,17387,998,80,1746921608,17,Unknown,키워드:코디
78,-wkqga7phN8,[긴급라이브]한동훈 유튜브100만&100만책임당원가입 운동 삼성본관앞2편,21028,3578,51,1746921609,24,Unknown,키워드:운동
79,hMG-0vaGux4,"개그맨 김학래 아들 동영의 소개팅, 그런데 패션이...?!",2622,19,8,1746921610,22,Unknown,키워드:패션
80,9m2_Oz30zt0,심해 탐험,200659,1277,331,1746943203,20,Gaming,게임인기
81,Wa3Vuz4fM2U,낭만은 민폐다,177792,3952,765,1746943203,20,Gaming,게임인기
82,MlpW3q7BZbI,최신판 데드레일에서 가장 비싼 기차를 만들어봤습니다. (로블록스),106085,1588,128,1746943203,20,Gaming,게임인기
83,0Lm39rh8T4U,매주 토요일은 프리파라 데이!ㅣ아이돌 타임 프리파라 46~48화 연속 방영ㅣ추억의 애니메이션ㅣ다시보기ㅣ~05/18까지,6841,249,78,1746943204,1,Unknown,키워드:아이돌
84,lazX0SwiGrw,미친 판단과 미친 창의력으로 완성된 미친 덱. 범조테크 미포테크 (롤토체스 시즌14),16436,92,11,1746943206,20,Gaming,키워드:테크
85,QSY338F57yY,[시공테크 주가전망] 긴급 속보! 한덕수 대통령 후보 등록 완료! 역대급 호재 떳다! 월요일 상한가 확정! 오늘 월요일 대응 전략 꼭 받아가세요! #시공테크 #시공테크주가,1972,139,0,1746943206,22,Unknown,키워드:테크
86,5OlZi614qyE,🚨[시공테크 주가전망]🚨 속보!) 김문수 후보등록 취소 한덕수 국힘 후보 출마! 월요일 장 당장 이렇게 대응하세요 20일선 뚫는다! #시공테크 #시공테크주가전망 #시공테크차트분석,1988,158,0,1746943206,27,Unknown,키워드:테크
87,vkK4u3-oNZw,"[시공테크 주가전망] [긴급] 국민의 힘 한덕수 입당 !! 대통령 후보자 확정 !! 다음주 반등 ""확정"" 매도 금지 !!",60,1,0,1746943206,27,Unknown,키워드:테크
88,8adwneUdQ3I,"[신성델타테크]  [긴급]이 차트를 보세요!! 답은 나와있습니다 결말 나기 직전, 우리가 해야 할 것",988,93,0,1746943206,27,Unknown,키워드:테크
89,IQzwO-U5d6o,산부인과 전문의의 언젠가는 슬기로울 전공의생활 8화 리뷰,9374,244,21,1746943207,22,Unknown,키워드:리뷰
90,2DXJTC_U_MU,"와...하필이면 은퇴 후 조용히 살아가던 ""전직 최강 요원""을 건드려버린 범죄조직의 역대급 최후ㄷㄷ [영화리뷰/결말포함]《25년 5월 최신 액션영화》시간순삭 꿀잼 몰아보기!!",109863,915,32,1746943207,1,Unknown,키워드:리뷰
91,scZNsYWQZ6Q,이게 시바세키 라면이라고요? 왜요?,136908,2849,436,1746943207,24,Unknown,키워드:리뷰
92,pOOoB5WXUgY,디자인 회사 대표의 진격의 거인 오프닝 리뷰,29370,957,146,1746943207,22,Unknown,키워드:리뷰
93,z81vg2nO3dQ,🩸시골로 이사한 뒤 점점 드러나는 남편의 추악한 거짓말..(영화리뷰/결말포함)(공포영화),17363,233,16,1746943207,22,Unknown,키워드:리뷰
94,sWJS6otiJps,대~충 11연승 (5월 10일 키움전 리뷰),48900,1658,231,1746943207,17,Unknown,키워드:리뷰
95,wj35Vo-9zWY,이제 T1은 1명만 잘 하면 됩니다. (DK vs T1 리뷰),19653,373,269,1746943207,20,Gaming,키워드:리뷰
96,bPcU3lBxhUg,"[스포츠클래식 LIVE] 2025 KBO리그 데일리 야구 리뷰 [한화, 폰세 앞세워 33시즌만 11연승 / LG, 삼성 상대 더블헤더 싹쓸이 1위 추격 / 롯데, 타선으로 3연승]",22353,652,4,1746943207,17,Unknown,키워드:리뷰
97,dWzV9AV0zNA,공구리뷰.용접리뷰 tool 실시간 용접 tig welding,7179,13,0,1746943207,26,Unknown,키워드:리뷰
98,I_n1RjoV2P4,감염되는 순간 절대 생존할 수 없는 좀비 바이러스🔥 극강의 리얼함으로 난리났었던 개꿀잼 좀비영화 【결말포함/영화리뷰】,36342,400,18,1746943207,1,Unknown,키워드:리뷰
99,YtaJn17nHgU,RIIZE 라이즈 '잉걸 (Ember to Solar)' Track Video,5110756,62865,6457,1746964802,10,Music,전체인기
100,YIYNI-rfM8A,이집트인들은 어떻게 빵으로 맥주를 만들었을까? 직접 도전해 봤습니다!,219656,5303,502,1746964802,26,Unknown,전체인기
101,8J9c7ZCA3fU,[SUB] INFJ와 친해지기 위해 필요한 공감대 형성과 김재중(중요) ｜ 재친구 S4 E10 ｜ 이창섭 김재중,196292,10316,769,1746964802,24,Unknown,전체인기
102,kSE-SZVm8FU,"💢이런 ""마늘쫑반찬""보셨어요❓1년내내 밑반찬 걱정끝💯",310990,5418,239,1746964802,26,Unknown,전체인기
103,GHsao4wyB48,[61회 백상] 방송부문 남자 조연상 - 최대훈 | 폭싹 속았수다 | JTBC 250505 방송,2514116,50692,4318,1746964802,24,Unknown,전체인기
104,ZBfm-ReCLhw,대만 육식 올스타전 : 젠슨황 단골집부터 반값 딘타이펑까지 월클로 가득 채운 육식 탐방기,606703,7445,475,1746964802,24,Unknown,전체인기
105,g601zn57qmw,저흰 떠납니다 잘 계세여,514944,15542,857,1746964802,22,Unknown,전체인기
106,xlJe_8YnArc,치과비 2천만원에 눈물 흘리신 나의 장모님,509038,26532,2884,1746964802,22,Unknown,전체인기
107,0fyZqS0N19o,"DAY6(데이식스) ""Maybe Tomorrow"" M/V",6867897,54639,3630,1746964802,10,Music,전체인기
108,MuPFLCOgfMQ,🧅양파에 '이것' 넣고 볶았더니 ✔식구들이 난리가 났어요!,136258,2219,72,1746964802,26,Unknown,전체인기
109,MZ6rR5XRmWg,[사나의 냉터뷰] 사나 언니 홀리러 온 아기 고양이 닝닝🐈‍⬛l EP.11 에스파 닝닝 편,1035253,48866,2106,1746964802,22,Unknown,전체인기
110,BpIPNfjimLc,몹들이 뭔가 이상한 운빨 뽑기 맵 ㅋㅋㅋㅋㅋ(마인크래프트),79779,2057,107,1746964803,20,Gaming,게임인기
111,E3PE53Z4iWQ,우리 앙리 공격수 아니에유,129861,1352,153,1746964803,20,Gaming,게임인기
112,BFuTL3VDMow,"발로란트 스킨에만 무려 1800만 원을 투자한 ""갓데드 스킨 세트"" 전격 리뷰",97517,1647,122,1746964803,20,Gaming,게임인기
113,CZ_1cY5HrIg,퉁퉁퉁사후루로 몰카하는 모양몬ㅋㅋㅋ무슨 이런 몰카를 하냐고!!!,206212,2659,396,1746964803,20,Gaming,게임인기
114,wmnQ8R0iy08,RRQ vs PRX - VCT 퍼시픽 - 스테이지1 - 플레이오프 - 패자조 결승,178046,1593,8,1746964803,20,Gaming,게임인기
115,SwoEHzkhr8M,배그 비밀의 방 플레어건 존버,96357,1624,237,1746964803,20,Gaming,게임인기
116,0M-myhEl26c,가짜 물 트랩으로 친구들 낚기 ㅋㅋㅋ,89886,1257,91,1746964803,20,Gaming,게임인기
117,OX8C0BMbvgs,"두 번째 섬 마라도, 드디어 완공했습니다!!!!!!!!!!!!!!!",108463,4607,428,1746964803,20,Gaming,게임인기
118,1uoD4swkEDc,리롤 없이 4코 3성 찍는 루트 ㄷㄷ,155836,1366,103,1746964803,20,Gaming,게임인기
119,ud1ki7oYSOw,2025년 홍구를 잡을 '최강의 적' 1위 등장!?,147252,1525,352,1746964803,20,Gaming,게임인기
120,-7F-M-fAqT8,이거 몰카 아니야?! 타워에서 컵라면 먹고있는 이유 ㅋㅋㅋ,104802,1582,233,1746964803,20,Gaming,게임인기
121,j8NCg7jM_qU,6년 롤체 역사상 가장 충격적인 영상! 1코가 5코 3성보다 셉니다 ㄷㄷㄷㄷ,162229,983,74,1746964803,20,Gaming,게임인기
122,tvhVJRkEBxM,멤버들 무시하다가 '역몰카'로 참교육 당했습니다,169726,1576,290,1746964803,20,Gaming,게임인기
123,QMiL9zIPouI,내 파티에 초대받지 않은 이상한 놈들이 찾아왔다…,135023,6143,433,1746964803,20,Gaming,게임인기
124,fw-onJZZ2Dc,"Cindy in TOKYO | 자취가 체질, 브런치로 프렌치토스트 만들기, 키치죠지가 정말 살기 좋으려나?, 인생 당근케이크를 만나다, 작은 주방에서 대파 후무스 만들기",404,17,2,1746964804,26,Unknown,키워드:자취
125,-jy1SpxPRLs,"쿠폰 팩, 할인 코드 있음! 📦 자취템 20만원어치 테무깡 🚚 한국에서 날아온 택배?!",1031,48,6,1746964804,24,Unknown,키워드:자취
126,7iCvXuAGkyw,"[vlog] 30대 어른의 자취일상, 벚꽃놀이 가고 먹방기행 하고, 놀고 먹는 삶이란 이런것, 생일선물 잔뜩 언박싱하기",43,3,3,1746964804,22,Unknown,키워드:자취
127,Vbi_607pRys,3인가족 한달 5만원으로 집밥 쟁여놓기 #반찬 #자취요리 #집밥 #요리 #recipe,4053,99,3,1746964804,26,Unknown,키워드:자취
128,jbfDMPwi3Y0,💄 혼자 살아도 편리한 자취템 TOP 5 #이슈 #세계1등 #지식,258,0,0,1746964804,19,Unknown,키워드:자취
129,Y_CcFO5RmhI,"“대형 주문 후 자취를 감췄다”… 송가인에 이어 남궁민도 비판 직면, 도대체 무슨 일이?",2,0,0,1746964804,22,Unknown,키워드:자취
130,6UfK9SC1p1o,자취vlogㅣ강남으로 영어학원(왕복5시간)ㅣ3천원으로 수저 정리ㅣ알배추 스테이크ㅣ귀여운 숟가락과 포크 추천,8,1,0,1746964804,22,Unknown,키워드:자취
131,k8wN53dhfK4,자취 16년차가 고른 8평 오피스텔 l 강남 월세,7791,153,31,1746964804,22,Unknown,키워드:자취
132,e3Pmes8uHwc,맛 없는 김치 한포기 모두 볶음김치하기 #food #cooking #koreanfood #자취러 #브이로그 #요리 #김치 #집밥,1736,8,2,1746964804,22,Unknown,키워드:자취
133,SciA0PiUOAA,#야마하 #테크맥스560 최신형바이크 판매합니다 ( 010-2085-0663 ),231,10,0,1746964805,2,Unknown,키워드:테크
134,4VW-h47ZJZM,거악&벡소테크도 잘 잡는 꿀덱! 개노답 삼형제의 증폭 애니 유미덱,19664,93,24,1746964805,20,Gaming,키워드:테크
135,QW86pIiS6W4,"[신성델타테크 주가전망] 초전도 시제품 상용화, 특허까지! 미친듯이 터질 신성!역대급 타점 ""이 가격"" 고민없이 풀매수하라💥#신성델타테크분석 #신성델타테크주가 #신성델타테크목표가",742,68,0,1746964805,26,Unknown,키워드:테크
136,BVag3YjgnMM,쏘렌토 브레이크 끝판왕! 네오테크EVO4P 튜닝!!,13,2,0,1746964805,22,Unknown,키워드:테크
137,5xuaWbsLqEg,[시공테크주가][주식] 반전 흐름 등장! 이런 막장이 없다. 한덕수 VS 김문수 .결국 다음주 정치 테마주의 움직임은?! #시공테크주가 #시공테크목표가  #시공테크주가전망,1497,9,0,1746964805,27,Unknown,키워드:테크
138,PkqoYjJY7n4,"요즘 MZ들의 앱테크 추천 ㅣ삼쩜삼, 설문조사, 좌담회, 걸어서 따릉이 타기",2329,115,11,1746964805,26,Unknown,키워드:테크
139,eP4a6r_j6VE,"월드코인 ""의회, AI 빅테크 규제 완화 예고"" 챗GPT와 생태계 확장은 이것부터",1527,6,0,1746964805,1,Unknown,키워드:테크
140,_2nctbGvJXs,"[신성델타테크 주가전망] LG가 눈에 불 켜고 잡은 이유🔥초전도 시제품 곧 출시 임박! 5월 ""이 때"" 미친듯이 터진다🔥#신성델타테크분석 #신성델타테크주가 #신성델타테크목표가",325,38,0,1746964805,26,Unknown,키워드:테크
141,2VIzsXUsvxk,"[시공테크 주가전망]🔴속보 한덕수 불출마선언, 정말 큰일났다 !! #시공테크 #시공테크주가 #시공테크주가전망",119,3,1,1746964805,25,News & Politics,키워드:테크
142,ItV16oaVN8c,5월 깜짝 특가 이벤트🎉 가성비 테크 제품 10종 최저가 할인! 선착순 혜택 받아가세요 😎,1063,25,1,1746964805,24,Unknown,키워드:테크
143,-2KYSj2B3pI,[시공테크 주가전망] 🔥긴급속보🔥 한덕수 단일화 문제 해결!!? 시간외 +7% 급등!!,1996,0,0,1746964805,25,News & Politics,키워드:테크
144,jVOEUPpzgy8,[시공테크 주가 전망] *음봉* 사상 초유 대선후보 한덕수로 교체 실패! 국민의힘 비대위장 사퇴로 인해 대표자 자리 비어있다! 재차 상승 시나리오 가동! !대응필수 !완벽,199,4,0,1746964805,27,Unknown,키워드:테크
145,WvxdXsftQys,"[한덕수 관련주(시공테크, 대한제당, 아이스크림에듀) 주가 전망] 김문수 대선후보 '확정', 정말 큰일났습니다.. 내일, '갭하락' 하한가.. 세력도 물렸습니다",123,7,0,1746964805,27,Unknown,키워드:테크
146,84XewtKwBg0,단순한 쇼핑몰 회사가 아닙니다! 빅 테크 7 중에 엄청난 상승 잠재력 있는 종목은? 빅테크가 계속 오를 수밖에 없는 진짜 이유는?,422,85,9,1746964805,27,Unknown,키워드:테크
